Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta
TRX-19573,PROD-1936,07/01/2025,5,1161.55,71.42,29,,BOG,App
TRX-19574,PROD-1364,30/05/2025,4,184.84,88.79,14,Retrasado,Cali,WhatsApp
TRX-19575,PROD-2894,24/08/2025,10,853.12,78.33,13,Perdido,Medellín,Físico
TRX-19576,PROD-1812,03/07/2025,9,664.9,,2,,Cali,Online
TRX-19577,PROD-2072,08/04/2025,4,1632.26,66.05,22,Entregado,Bogotá,App
TRX-19578,PROD-3872,12/11/2025,6,229.16,53.65,4,Entregado,BOG,Físico
TRX-19579,PROD-1691,30/04/2025,14,1368.77,29.17,15,,Barranquilla,Físico
TRX-19580,PROD-1203,22/10/2025,10,819.11,48.22,5,,Cali,App
TRX-19581,PROD-2642,22/11/2025,1,1179.62,32.83,10,Devuelto,MED,App
TRX-19582,PROD-3531,20/02/2025,13,419.01,93.73,9,Devuelto,Bogotá,Físico
TRX-19583,PROD-2756,05/07/2025,2,1223.31,91.19,18,Retrasado,Ventas_Web,Online
TRX-19584,PROD-3459,14/06/2025,4,1351.22,19.8,3,Perdido,Cali,Online
TRX-19585,PROD-2065,30/04/2025,9,149.76,83.15,14,En Camino,Bogotá,Online
TRX-19586,PROD-1611,26/04/2025,6,1650.45,71.78,10,,BOG,App
TRX-19587,PROD-1364,03/08/2025,6,1723.9,97.65,17,Entregado,Cali,WhatsApp
TRX-19588,PROD-2507,25/02/2025,11,136.47,,15,Entregado,Bogotá,Físico
TRX-19589,PROD-1696,26/04/2025,9,1210.34,49.01,18,Retrasado,Medellín,Online
TRX-19590,PROD-3323,23/08/2025,12,1192.08,73.61,17,En Camino,BOG,WhatsApp
TRX-19591,PROD-1480,16/09/2025,4,34.79,54.2,25,En Camino,Ventas_Web,App
TRX-19592,PROD-1057,14/01/2025,3,691.27,11.59,3,,Bucaramanga,Físico
TRX-19593,PROD-3943,02/03/2025,7,1938.16,9.44,16,En Camino,Bucaramanga,WhatsApp
TRX-19594,PROD-3153,22/07/2025,12,1115.35,16.6,19,Retrasado,BOG,Físico
TRX-19595,PROD-2782,29/12/2024,7,1867.09,33.14,13,Entregado,Ventas_Web,App
TRX-19596,PROD-2858,02/11/2025,9,1354.53,29.62,23,Devuelto,Cali,App
TRX-19597,PROD-3759,26/02/2025,6,66.5,74.19,17,Entregado,MED,Online
TRX-19598,PROD-3024,03/03/2025,2,164.65,73.01,25,Devuelto,Bogotá,Físico
TRX-19599,PROD-1485,03/11/2024,6,1447.14,97.28,23,Devuelto,Bucaramanga,Físico
TRX-19600,PROD-1919,21/03/2025,-5,1113.59,,999,Retrasado,Ventas_Web,WhatsApp
TRX-19601,PROD-3922,22/07/2025,8,263.03,34.49,16,,Ventas_Web,Físico
TRX-19602,PROD-1832,18/08/2025,6,1231.98,94.15,9,En Camino,Bucaramanga,Físico
TRX-19603,PROD-1780,12/11/2024,9,1622.47,63.22,24,,BOG,WhatsApp
TRX-19604,PROD-2090,01/06/2025,4,1508.44,52.05,21,Retrasado,Cali,Online
TRX-19605,PROD-2179,25/11/2025,3,499.86,68.44,12,,MED,Físico
TRX-19606,PROD-3024,07/09/2025,11,523.81,71.76,3,,Cali,WhatsApp
TRX-19607,PROD-2564,20/01/2025,5,1936.0,21.33,27,Devuelto,Cali,App
TRX-19608,PROD-1533,06/12/2024,3,1775.94,76.41,9,Entregado,Barranquilla,Online
TRX-19609,PROD-2766,03/03/2025,11,643.49,73.89,16,Devuelto,Medellín,WhatsApp
TRX-19610,PROD-1846,18/02/2025,12,1649.87,99.77,5,Retrasado,BOG,Físico
TRX-19611,PROD-3457,23/01/2025,2,331.86,91.64,25,,Medellín,Online
TRX-19612,PROD-1882,10/02/2025,2,401.71,,19,,Ventas_Web,Online
TRX-19613,PROD-2159,23/03/2025,4,370.58,70.04,22,Entregado,Medellín,Online
TRX-19614,PROD-3976,05/11/2025,3,184.56,72.67,13,En Camino,Bogotá,App
TRX-19615,PROD-3773,05/10/2025,9,1710.81,94.87,2,Retrasado,Bogotá,WhatsApp
TRX-19616,PROD-1775,26/06/2025,14,1161.83,96.88,19,,Medellín,Online
TRX-19617,PROD-2713,06/06/2025,7,525.32,83.56,18,,BOG,Físico
TRX-19618,PROD-1738,08/12/2025,6,1698.82,77.9,12,Perdido,BOG,Físico
TRX-19619,PROD-2673,13/08/2025,10,1607.27,15.58,18,,Cali,Físico
TRX-19620,PROD-1597,25/05/2025,12,210.89,83.88,5,Devuelto,Barranquilla,Online
TRX-19621,PROD-1117,17/12/2024,8,1291.84,29.05,26,En Camino,Medellín,Físico
TRX-19622,PROD-2188,02/12/2024,9,1446.45,58.56,20,En Camino,MED,Online
TRX-19623,PROD-2072,18/06/2025,3,1434.5,43.51,27,,Cali,WhatsApp
TRX-19624,PROD-1964,28/01/2026,12,1449.05,,20,Entregado,Bucaramanga,Online
TRX-19625,PROD-3530,21/03/2025,10,347.22,37.83,29,Retrasado,Barranquilla,Online
TRX-19626,PROD-2847,28/06/2025,7,637.02,34.47,8,,Bogotá,WhatsApp
TRX-19627,PROD-2017,18/02/2025,9,1689.92,86.27,22,,Ventas_Web,Físico
TRX-19628,PROD-2514,28/09/2024,1,1797.8,78.07,16,Devuelto,BOG,Online
TRX-19629,PROD-3387,17/02/2025,10,565.59,54.73,26,,Bucaramanga,WhatsApp
TRX-19630,PROD-3802,20/08/2025,9,55.81,68.13,2,Perdido,Bucaramanga,App
TRX-19631,PROD-3651,09/03/2025,14,1720.94,98.53,13,Devuelto,Ventas_Web,WhatsApp
TRX-19632,PROD-2876,01/10/2024,7,760.41,42.77,1,,MED,App
TRX-19633,PROD-1351,19/03/2025,10,665.63,57.35,5,,MED,WhatsApp
TRX-19634,PROD-1042,03/07/2025,14,700.53,55.68,23,Retrasado,Ventas_Web,Online
TRX-19635,PROD-2920,22/10/2025,4,837.24,93.92,21,En Camino,BOG,Físico
TRX-19636,PROD-1545,16/01/2025,13,762.75,,12,Perdido,MED,Online
TRX-19637,PROD-2324,27/12/2024,11,1137.2,38.4,4,Entregado,Bucaramanga,Online
TRX-19638,PROD-3838,19/08/2025,12,167.09,98.69,5,Retrasado,Ventas_Web,App
TRX-19639,PROD-2628,01/09/2025,6,1943.36,33.95,11,Devuelto,Cali,Físico
TRX-19640,PROD-3813,17/11/2024,11,1873.54,15.35,10,Retrasado,Medellín,Físico
TRX-19641,PROD-1869,17/04/2025,11,1869.47,23.18,8,Entregado,Bucaramanga,Online
TRX-19642,PROD-3921,05/01/2025,6,1759.76,45.49,21,Devuelto,Medellín,WhatsApp
TRX-19643,PROD-2570,27/10/2024,6,1324.05,66.73,9,Perdido,Bucaramanga,WhatsApp
TRX-19644,PROD-3901,19/04/2025,2,450.01,54.1,26,Devuelto,Cali,Físico
TRX-19645,PROD-2733,30/06/2025,5,108.47,40.75,7,Devuelto,Medellín,Online
TRX-19646,PROD-3446,26/09/2025,7,207.65,58.39,27,Entregado,Ventas_Web,Online
TRX-19647,PROD-2049,12/09/2025,6,654.75,84.69,29,Devuelto,Ventas_Web,App
TRX-19648,PROD-1299,16/02/2025,3,1012.73,,14,Retrasado,Ventas_Web,Físico
TRX-19649,PROD-1390,24/01/2026,11,1986.57,84.7,11,En Camino,Bogotá,WhatsApp
TRX-19650,PROD-3281,06/07/2025,12,876.53,73.99,18,Entregado,Barranquilla,WhatsApp
TRX-19651,PROD-1240,12/12/2024,5,1054.05,95.48,25,Entregado,Ventas_Web,Físico
TRX-19652,PROD-1213,11/11/2024,13,1393.36,61.07,18,Entregado,Bucaramanga,App
TRX-19653,PROD-2363,18/12/2024,8,369.66,5.73,22,Retrasado,Bucaramanga,WhatsApp
TRX-19654,PROD-1961,01/04/2025,11,1866.33,32.64,8,Retrasado,Cali,Físico
TRX-19655,PROD-2928,22/07/2025,5,1062.78,36.18,2,Retrasado,BOG,Online
TRX-19656,PROD-2451,23/09/2024,12,559.75,57.0,22,,Barranquilla,Físico
TRX-19657,PROD-3483,08/10/2025,10,1870.87,90.96,21,Retrasado,Ventas_Web,Físico
TRX-19658,PROD-3747,08/12/2025,3,1254.65,84.62,7,Devuelto,BOG,Físico
TRX-19659,PROD-3450,07/02/2025,9,972.54,27.06,26,Entregado,MED,Online
TRX-19660,PROD-3906,05/02/2025,11,1164.51,,29,,Ventas_Web,Físico
TRX-19661,PROD-1186,19/09/2025,3,1499.12,54.34,5,Entregado,Ventas_Web,Online
TRX-19662,PROD-1021,08/10/2025,2,317.53,67.62,14,Perdido,Medellín,WhatsApp
TRX-19663,PROD-2038,23/02/2025,6,1731.01,98.81,14,En Camino,Bucaramanga,App
TRX-19664,PROD-3066,03/03/2025,8,1919.42,7.97,3,Devuelto,Ventas_Web,Online
TRX-19665,PROD-3538,11/10/2024,6,1138.33,49.07,6,En Camino,Bogotá,App
TRX-19666,PROD-2560,28/12/2025,1,1367.72,98.87,23,Devuelto,MED,App
TRX-19667,PROD-2239,16/08/2025,8,1721.07,97.83,17,Devuelto,BOG,WhatsApp
TRX-19668,PROD-2616,23/05/2025,1,755.87,36.42,24,Devuelto,MED,Online
TRX-19669,PROD-3749,29/01/2025,9,1985.74,5.0,8,Entregado,Bogotá,WhatsApp
TRX-19670,PROD-2519,17/03/2025,8,1364.2,60.74,29,En Camino,Cali,Online
TRX-19671,PROD-1541,05/11/2025,6,853.76,87.36,20,En Camino,MED,App
TRX-19672,PROD-3291,29/06/2025,2,1357.9,,24,Retrasado,BOG,App
TRX-19673,PROD-1168,27/11/2025,13,1048.14,35.81,3,En Camino,Bucaramanga,Físico
TRX-19674,PROD-3377,15/12/2024,9,232.17,93.76,29,Retrasado,Cali,Online
TRX-19675,PROD-1734,03/10/2025,8,1593.77,36.61,15,Perdido,Barranquilla,App
TRX-19676,PROD-2066,02/05/2025,13,1133.11,62.97,5,Retrasado,Bogotá,Online
TRX-19677,PROD-1695,13/08/2025,4,1593.73,73.59,19,,Bogotá,WhatsApp
TRX-19678,PROD-3063,17/12/2025,2,318.27,37.81,2,Devuelto,Cali,WhatsApp
TRX-19679,PROD-3018,12/11/2025,13,1081.33,38.46,21,Entregado,Barranquilla,Online
TRX-19680,PROD-2389,14/02/2025,14,1535.58,49.65,8,,MED,App
TRX-19681,PROD-2917,11/12/2025,6,1976.73,84.35,9,Devuelto,Medellín,WhatsApp
TRX-19682,PROD-1540,06/01/2025,1,1769.95,14.58,5,Perdido,BOG,App
TRX-19683,PROD-1367,13/08/2025,7,1730.06,64.99,3,,Barranquilla,Online
TRX-19684,PROD-2299,03/10/2024,1,502.45,,12,Entregado,Cali,Físico
TRX-19685,PROD-3909,07/03/2025,13,1677.59,69.35,3,Perdido,MED,App
TRX-19686,PROD-3172,06/04/2025,6,346.87,58.0,24,,MED,WhatsApp
TRX-19687,PROD-2773,11/05/2025,5,404.23,93.9,19,Devuelto,MED,Online
TRX-19688,PROD-1580,16/02/2025,12,229.13,62.19,16,Entregado,Cali,Físico
TRX-19689,PROD-2066,16/09/2025,10,1716.62,65.28,25,Perdido,Barranquilla,WhatsApp
TRX-19690,PROD-1478,18/05/2025,14,225.43,61.98,26,,Cali,Online
TRX-19691,PROD-2283,01/02/2026,3,284.84,73.59,16,Retrasado,Bogotá,Online
TRX-19692,PROD-1180,06/01/2026,6,499.32,17.86,1,En Camino,Cali,App
TRX-19693,PROD-1523,28/10/2025,4,1149.6,89.96,17,Devuelto,Medellín,Físico
TRX-19694,PROD-3044,05/10/2024,14,1761.56,9.04,21,Retrasado,Ventas_Web,Online
TRX-19695,PROD-2150,29/04/2025,12,842.27,65.87,20,Perdido,Bogotá,Físico
TRX-19696,PROD-2476,06/06/2025,6,1097.11,,3,Perdido,BOG,Físico
TRX-19697,PROD-2761,24/09/2024,4,341.31,63.47,17,,Bucaramanga,App
TRX-19698,PROD-2158,20/04/2025,1,539.23,24.77,23,,Bogotá,Online
TRX-19699,PROD-2078,19/01/2026,5,276.51,8.87,17,Entregado,BOG,Online
TRX-19700,PROD-3510,22/09/2025,-5,825.74,18.19,16,Retrasado,Bogotá,App
TRX-19701,PROD-2080,05/05/2025,8,1184.77,30.81,6,Perdido,Ventas_Web,App
TRX-19702,PROD-3117,19/01/2026,6,575.2,88.8,26,Entregado,Bogotá,Online
TRX-19703,PROD-2282,04/04/2025,10,1693.53,86.29,18,En Camino,MED,App
TRX-19704,PROD-2784,06/04/2025,9,1962.66,11.07,14,En Camino,Barranquilla,Online
TRX-19705,PROD-1675,27/10/2025,4,249.11,32.48,20,Entregado,BOG,WhatsApp
TRX-19706,PROD-2292,09/06/2025,10,45.54,89.49,8,Retrasado,Bucaramanga,Físico
TRX-19707,PROD-3012,18/11/2024,9,1581.66,27.48,19,Entregado,Medellín,Físico
TRX-19708,PROD-1619,23/12/2025,8,389.38,,9,,Ventas_Web,App
TRX-19709,PROD-3276,13/01/2025,3,712.76,99.62,21,Entregado,Bogotá,WhatsApp
TRX-19710,PROD-3692,23/04/2025,14,794.52,29.4,22,Retrasado,BOG,Físico
TRX-19711,PROD-3607,28/06/2025,6,1834.03,75.22,18,En Camino,BOG,Online
TRX-19712,PROD-2802,24/05/2025,4,1321.09,44.62,1,Perdido,Barranquilla,Físico
TRX-19713,PROD-1217,07/10/2025,1,90.81,17.94,21,En Camino,Cali,Físico
TRX-19714,PROD-1773,17/01/2025,9,39.47,29.24,17,,Bucaramanga,Físico
TRX-19715,PROD-1608,13/10/2025,4,407.14,69.14,4,Retrasado,BOG,Online
TRX-19716,PROD-1223,17/12/2025,11,643.16,37.02,16,Devuelto,MED,App
TRX-19717,PROD-1941,18/12/2024,14,974.2,62.39,24,Retrasado,BOG,Online
TRX-19718,PROD-1750,06/11/2025,5,1677.3,24.53,12,En Camino,Ventas_Web,App
TRX-19719,PROD-1146,08/10/2025,3,636.49,47.62,13,En Camino,Ventas_Web,Físico
TRX-19720,PROD-2926,24/09/2025,4,759.31,,2,Retrasado,Medellín,Físico
TRX-19721,PROD-2065,12/06/2025,13,665.38,53.66,22,Retrasado,Bucaramanga,WhatsApp
TRX-19722,PROD-1669,19/01/2026,9,27.84,44.21,12,Retrasado,Medellín,Físico
TRX-19723,PROD-3891,19/07/2025,7,1910.85,23.8,10,En Camino,Medellín,Online
TRX-19724,PROD-2913,13/11/2025,8,286.6,48.85,29,,Cali,Físico
TRX-19725,PROD-2787,13/01/2025,3,582.46,70.83,15,Entregado,BOG,WhatsApp
TRX-19726,PROD-1475,14/12/2025,3,267.31,96.67,5,Devuelto,Ventas_Web,Online
TRX-19727,PROD-3027,05/03/2025,14,986.18,80.0,1,Entregado,Ventas_Web,WhatsApp
TRX-19728,PROD-1167,26/09/2024,7,1865.01,20.34,8,,Medellín,WhatsApp
TRX-19729,PROD-2808,18/01/2025,8,210.39,30.91,21,En Camino,Cali,Online
TRX-19730,PROD-2460,15/10/2024,14,887.38,12.49,25,Entregado,Bogotá,App
TRX-19731,PROD-3904,05/11/2025,5,54.53,17.89,18,Retrasado,Bucaramanga,App
TRX-19732,PROD-3297,13/05/2025,1,1544.09,,6,Perdido,Medellín,App
TRX-19733,PROD-2987,21/12/2024,3,1286.04,28.81,23,Retrasado,Cali,App
TRX-19734,PROD-2874,11/01/2026,5,1402.4,23.96,1,Devuelto,Bogotá,WhatsApp
TRX-19735,PROD-3019,04/06/2025,3,949.95,25.3,14,Retrasado,Bucaramanga,WhatsApp
TRX-19736,PROD-1460,23/12/2024,14,1816.19,26.92,10,Perdido,Bogotá,Online
TRX-19737,PROD-3948,04/01/2026,1,825.02,33.56,4,En Camino,Barranquilla,Online
TRX-19738,PROD-1606,24/12/2025,7,1033.03,16.93,18,Entregado,Ventas_Web,App
TRX-19739,PROD-1506,24/02/2025,1,1393.63,31.39,23,Retrasado,Bucaramanga,App
TRX-19740,PROD-2431,26/07/2025,10,1045.92,70.4,19,,Cali,App
TRX-19741,PROD-1383,15/01/2025,13,386.78,27.46,25,Entregado,Medellín,App
TRX-19742,PROD-1834,17/04/2025,6,640.97,21.32,8,Devuelto,Cali,App
TRX-19743,PROD-2163,12/12/2024,6,193.67,11.43,12,,MED,WhatsApp
TRX-19744,PROD-1739,03/01/2025,14,870.9,,10,,Cali,WhatsApp
TRX-19745,PROD-1689,18/01/2026,7,1222.69,52.5,13,Entregado,Cali,WhatsApp
TRX-19746,PROD-3083,19/12/2025,12,245.87,84.99,7,Devuelto,Bucaramanga,WhatsApp
TRX-19747,PROD-2117,11/12/2024,11,1264.87,10.61,24,Devuelto,Bucaramanga,App
TRX-19748,PROD-3307,03/11/2025,1,1786.82,56.52,17,,Barranquilla,WhatsApp
TRX-19749,PROD-3716,03/01/2025,11,682.07,66.81,26,Retrasado,MED,App
TRX-19750,PROD-3398,20/05/2025,3,451.85,61.28,12,,Ventas_Web,WhatsApp
TRX-19751,PROD-1869,14/06/2025,12,1787.08,88.37,6,,Bogotá,WhatsApp
TRX-19752,PROD-3390,25/10/2024,9,1386.97,87.31,23,,Ventas_Web,Físico
TRX-19753,PROD-1016,27/10/2024,2,219.74,10.44,7,Perdido,MED,App
TRX-19754,PROD-3154,29/05/2025,14,822.14,39.29,13,Entregado,BOG,App
TRX-19755,PROD-3337,23/01/2026,5,1351.44,68.73,14,Devuelto,Cali,WhatsApp
TRX-19756,PROD-1739,11/11/2024,3,1153.02,,25,Devuelto,Ventas_Web,Online
TRX-19757,PROD-2705,29/06/2025,12,1240.91,95.48,23,Devuelto,Barranquilla,App
TRX-19758,PROD-1314,07/01/2026,12,1138.6,81.45,28,En Camino,Barranquilla,WhatsApp
TRX-19759,PROD-2008,22/05/2025,13,1598.14,21.78,23,,Bucaramanga,App
TRX-19760,PROD-3040,21/02/2025,5,647.65,31.52,13,Entregado,Bogotá,App
TRX-19761,PROD-3772,16/02/2025,7,1419.84,77.54,6,Entregado,Barranquilla,Online
TRX-19762,PROD-1386,31/10/2024,1,1982.25,49.79,19,Devuelto,Medellín,Online
TRX-19763,PROD-2346,30/03/2025,3,786.02,56.99,13,Entregado,Barranquilla,Físico
TRX-19764,PROD-1106,17/10/2024,11,1584.19,62.85,22,Entregado,Bucaramanga,Online
TRX-19765,PROD-2164,24/05/2025,13,499.76,14.81,9,En Camino,Ventas_Web,WhatsApp
TRX-19766,PROD-3790,03/05/2025,6,570.97,86.32,11,Devuelto,Cali,Online
TRX-19767,PROD-3787,10/05/2025,7,1870.38,87.0,10,Entregado,Bucaramanga,Físico
TRX-19768,PROD-1499,22/02/2025,10,61.62,,3,Perdido,BOG,WhatsApp
TRX-19769,PROD-2614,07/11/2025,3,442.68,49.48,19,Devuelto,Bucaramanga,Online
TRX-19770,PROD-2530,07/07/2025,4,971.01,64.55,27,Entregado,Bogotá,Físico
TRX-19771,PROD-3418,22/10/2025,6,809.68,67.69,7,En Camino,MED,Físico
TRX-19772,PROD-1434,19/12/2025,5,1262.05,23.02,23,,Medellín,Online
TRX-19773,PROD-2325,08/01/2025,11,393.52,15.7,5,Perdido,Ventas_Web,Online
TRX-19774,PROD-1629,25/10/2024,9,150.39,6.96,24,Retrasado,Medellín,Físico
TRX-19775,PROD-1118,30/10/2025,13,744.97,91.72,24,Retrasado,MED,WhatsApp
TRX-19776,PROD-1332,20/09/2025,12,1053.47,37.84,27,,Bogotá,WhatsApp
TRX-19777,PROD-2885,11/01/2025,1,1128.38,13.15,27,Perdido,BOG,WhatsApp
TRX-19778,PROD-3898,21/01/2025,13,1206.97,49.25,15,Retrasado,Bogotá,Físico
TRX-19779,PROD-3701,08/10/2024,5,1101.84,12.18,2,Perdido,Barranquilla,Físico
TRX-19780,PROD-2965,07/05/2025,11,499.05,,11,,BOG,WhatsApp
TRX-19781,PROD-2859,03/10/2024,1,1531.45,13.1,6,,MED,Físico
TRX-19782,PROD-3573,13/04/2025,8,184.68,51.44,5,Entregado,Medellín,Online
TRX-19783,PROD-2103,12/04/2025,7,404.72,53.34,20,Retrasado,Bucaramanga,App
TRX-19784,PROD-3433,29/12/2024,5,1481.36,60.11,7,Retrasado,MED,Físico
TRX-19785,PROD-3695,16/01/2025,6,566.66,67.35,4,Perdido,Barranquilla,Online
TRX-19786,PROD-1023,19/12/2025,4,992.01,68.49,5,Entregado,Medellín,WhatsApp
TRX-19787,PROD-2349,06/01/2026,9,661.12,46.13,24,Entregado,BOG,WhatsApp
TRX-19788,PROD-1179,05/12/2025,14,1018.89,66.14,5,Devuelto,Ventas_Web,Físico
TRX-19789,PROD-3687,30/06/2025,3,699.85,33.95,27,Devuelto,BOG,App
TRX-19790,PROD-3549,06/09/2025,2,1988.47,46.92,29,Entregado,BOG,Online
TRX-19791,PROD-2855,12/05/2025,7,721.38,42.37,27,,MED,Online
TRX-19792,PROD-2330,27/12/2025,13,1257.83,,25,,Cali,WhatsApp
TRX-19793,PROD-3996,11/01/2025,2,1777.8,36.27,10,,Bucaramanga,App
TRX-19794,PROD-3331,09/09/2025,13,1279.49,27.66,18,Perdido,Ventas_Web,WhatsApp
TRX-19795,PROD-1529,14/11/2025,6,1136.06,12.45,2,En Camino,BOG,App
TRX-19796,PROD-1865,04/10/2024,11,1142.77,53.06,15,En Camino,MED,Online
TRX-19797,PROD-1199,07/01/2026,8,997.96,56.04,9,Devuelto,BOG,WhatsApp
TRX-19798,PROD-3636,23/01/2026,3,1617.08,36.93,2,Retrasado,Bucaramanga,WhatsApp
TRX-19799,PROD-2158,13/10/2024,3,110.34,97.71,3,En Camino,Barranquilla,WhatsApp
TRX-19800,PROD-2323,27/01/2025,-5,1771.41,57.91,999,Retrasado,Medellín,App
TRX-19801,PROD-1227,04/07/2025,3,1176.72,89.46,22,Retrasado,Bogotá,Online
TRX-19802,PROD-1289,01/12/2025,1,1699.26,59.16,20,,Cali,App
TRX-19803,PROD-3241,21/01/2025,9,30.68,23.04,24,,Bucaramanga,WhatsApp
TRX-19804,PROD-3466,24/01/2025,5,1739.86,,24,,Bogotá,Físico
TRX-19805,PROD-2562,03/11/2025,9,249.07,97.59,2,Entregado,Bogotá,Físico
TRX-19806,PROD-1379,25/10/2024,5,1445.22,89.11,2,En Camino,Bogotá,Online
TRX-19807,PROD-2633,19/10/2025,7,838.88,49.77,19,En Camino,Bogotá,Online
TRX-19808,PROD-2045,11/03/2025,1,1365.33,28.09,14,Retrasado,Barranquilla,Online
TRX-19809,PROD-1729,08/12/2024,9,1260.1,26.15,27,Retrasado,MED,Físico
TRX-19810,PROD-1983,19/12/2025,1,335.16,81.57,18,,MED,Físico
TRX-19811,PROD-2633,16/07/2025,4,1034.08,11.57,21,Entregado,Bucaramanga,WhatsApp
TRX-19812,PROD-1365,18/08/2025,7,561.69,65.62,1,,BOG,Online
TRX-19813,PROD-1084,24/11/2024,11,1125.27,65.81,7,Perdido,Bogotá,App
TRX-19814,PROD-1852,19/06/2025,12,1478.63,22.33,8,En Camino,BOG,Online
TRX-19815,PROD-1667,26/04/2025,9,171.7,71.97,12,,Ventas_Web,Online
TRX-19816,PROD-2591,31/03/2025,1,1036.37,,4,,Bogotá,WhatsApp
TRX-19817,PROD-2648,06/12/2024,12,1239.08,72.01,23,En Camino,Medellín,WhatsApp
TRX-19818,PROD-2167,15/03/2025,14,597.78,38.25,25,Entregado,Bucaramanga,Online
TRX-19819,PROD-3650,28/11/2024,13,1906.48,50.92,7,Entregado,BOG,WhatsApp
TRX-19820,PROD-3679,24/12/2024,11,1045.4,84.11,18,Perdido,Ventas_Web,App
TRX-19821,PROD-1631,14/11/2024,13,373.21,54.7,18,Retrasado,Ventas_Web,Físico
TRX-19822,PROD-1493,31/01/2026,6,224.5,63.72,26,En Camino,MED,App
TRX-19823,PROD-2222,02/12/2025,11,1087.9,44.21,10,Retrasado,Cali,Físico
TRX-19824,PROD-3010,25/12/2024,10,756.72,19.21,10,En Camino,Bogotá,WhatsApp
TRX-19825,PROD-2770,13/01/2025,11,393.17,99.82,6,Entregado,Barranquilla,Físico
TRX-19826,PROD-2270,09/05/2025,5,71.09,55.5,24,,MED,App
TRX-19827,PROD-3805,30/05/2025,3,1137.53,36.96,12,Entregado,Bogotá,Físico
TRX-19828,PROD-3471,18/10/2025,10,1201.21,,10,Entregado,Bogotá,App
TRX-19829,PROD-1537,19/04/2025,2,292.19,72.81,27,Perdido,MED,Físico
TRX-19830,PROD-2470,03/01/2026,1,1207.46,63.98,13,En Camino,Bogotá,WhatsApp
TRX-19831,PROD-3725,23/03/2025,2,1904.43,27.13,26,Entregado,Bucaramanga,Online
TRX-19832,PROD-1393,16/06/2025,12,1956.81,88.31,27,,Bucaramanga,Físico
TRX-19833,PROD-2505,27/01/2026,13,1778.1,11.74,12,Perdido,Bogotá,App
TRX-19834,PROD-3099,30/06/2025,4,1616.09,62.54,19,Retrasado,Barranquilla,WhatsApp
TRX-19835,PROD-1818,09/12/2025,6,426.64,50.4,1,Perdido,Cali,Físico
TRX-19836,PROD-3005,07/01/2026,12,321.31,35.23,1,Perdido,BOG,WhatsApp
TRX-19837,PROD-2824,16/12/2025,5,895.45,83.51,11,Devuelto,Ventas_Web,Online
TRX-19838,PROD-2589,24/02/2025,14,1243.07,67.35,18,Retrasado,Medellín,App
TRX-19839,PROD-2951,14/12/2024,4,1702.85,77.15,26,Devuelto,Cali,Online
TRX-19840,PROD-2099,27/03/2025,8,471.61,,22,,Ventas_Web,WhatsApp
TRX-19841,PROD-3306,06/09/2025,12,964.5,44.39,2,En Camino,MED,Online
TRX-19842,PROD-3458,20/01/2026,7,1298.41,94.53,6,Perdido,Barranquilla,WhatsApp
TRX-19843,PROD-2732,08/02/2025,14,896.73,37.75,16,Perdido,MED,Online
TRX-19844,PROD-1369,16/11/2024,4,913.85,55.45,27,Perdido,MED,App
TRX-19845,PROD-2730,11/10/2024,10,457.98,93.7,1,Perdido,MED,Físico
TRX-19846,PROD-2508,05/09/2025,13,1973.46,12.9,9,Devuelto,MED,Online
TRX-19847,PROD-3514,19/11/2025,13,955.63,15.34,28,En Camino,Barranquilla,App
TRX-19848,PROD-1763,04/01/2026,5,1070.16,99.45,15,Devuelto,Cali,Físico
TRX-19849,PROD-2778,03/09/2025,12,444.93,97.28,16,Perdido,Cali,WhatsApp
TRX-19850,PROD-3583,05/01/2026,10,1033.13,78.31,14,En Camino,MED,Físico
TRX-19851,PROD-2744,20/12/2025,5,518.15,51.0,7,Retrasado,Bogotá,WhatsApp
TRX-19852,PROD-1380,16/06/2025,3,412.65,,1,Devuelto,Cali,App
TRX-19853,PROD-1165,11/02/2025,13,558.69,53.08,16,Entregado,Ventas_Web,App
TRX-19854,PROD-3102,04/08/2025,9,15.49,29.44,9,Retrasado,BOG,Físico
TRX-19855,PROD-2399,05/03/2025,11,1144.6,46.11,29,Retrasado,MED,Físico
TRX-19856,PROD-2898,01/06/2025,5,781.09,45.98,25,Perdido,Cali,WhatsApp
TRX-19857,PROD-3770,12/05/2025,12,1798.39,8.43,11,Perdido,Bogotá,Online
TRX-19858,PROD-1918,16/07/2025,13,91.01,48.05,10,Retrasado,Barranquilla,Físico
TRX-19859,PROD-3652,13/10/2025,10,95.97,50.58,11,Devuelto,Bucaramanga,Online
TRX-19860,PROD-3810,07/12/2025,2,1772.89,68.25,6,En Camino,Bogotá,WhatsApp
TRX-19861,PROD-3923,20/09/2025,13,262.02,54.06,2,Devuelto,Cali,Online
TRX-19862,PROD-1635,21/11/2024,4,14.3,86.86,18,Devuelto,Medellín,Físico
TRX-19863,PROD-3028,31/10/2025,12,366.04,39.92,12,Retrasado,BOG,App
TRX-19864,PROD-3159,14/10/2024,4,1649.51,,14,Devuelto,Cali,Físico
TRX-19865,PROD-3578,11/10/2025,5,1607.4,43.92,8,En Camino,BOG,Online
