Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Feedback_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Utilidad_Dolares,SKU_Prefijo
TRX-19505,PROD-3938,25/03/2025,1,1523.05,96.85,20.0,No especificado,Bucaramanga,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,667.2199999999999,PROD-39
TRX-19506,PROD-2730,08/10/2024,13,1710.88,71.33,18.0,En Camino,Medellín,Online,Laptop,995.0,610.12,132.0,3.0,Zona_franca,2024-10-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,14238.550000000001,PROD-27
TRX-19507,PROD-1411,31/12/2025,7,1490.25,72.16,4.0,Entregado,Medellín,WhatsApp,No Definido,98.0,69.84,217.0,3.0,Sur,2025-03-30,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,9870.710000000001,PROD-14
TRX-19508,PROD-1656,30/01/2026,12,1833.54,48.05,2.0,Entregado,Medellín,App,Smartphone,1254.0,120.13,142.0,5.0,Zona_franca,2025-09-11,FB-11354,4.0,1.0,lento,SI,Sí,82.0,17.1,20512.87,PROD-16
TRX-19509,PROD-3860,24/05/2025,11,1499.12,82.07,11.0,Devuelto,Cali,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-9429,3.0,1.0,no volvería,SIN RESPUESTA,Sí,42.0,-91.9,8059.469999999999,PROD-38
TRX-19510,PROD-2068,17/12/2024,3,1872.79,91.29,15.0,Perdido,Medellín,Online,Monitor,721.0,787.9,155.0,5.0,Sur,2025-10-16,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3163.38,PROD-20
TRX-19511,PROD-3073,09/04/2025,5,394.29,96.35,11.0,Retrasado,Cali,Online,Tablets,980.0,684.76,279.0,10.0,Bod-ext-99,2024-11-17,FB-11459,5.0,1.0,dañado,NO,Sí,84.0,40.9,-1548.7,PROD-30
TRX-19512,PROD-1271,02/10/2024,4,1004.73,14.4,23.0,No especificado,Ventas_Web,Físico,No Definido,253.0,1393.37,242.0,0.0,Sur,2025-06-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1568.9599999999996,PROD-12
TRX-19513,PROD-2441,12/01/2026,12,1987.92,88.57,21.0,Entregado,Ventas_Web,Online,Tablets,878.0,842.29,127.0,0.0,Norte,2025-09-21,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,13658.990000000002,PROD-24
TRX-19514,PROD-2723,05/03/2025,1,1366.34,26.38,23.0,En Camino,Bogotá,Online,Tablets,818.0,515.45,180.0,5.0,Bod-ext-99,2025-03-21,FB-11503,5.0,3.0,lento,NO,Sí,34.0,-32.4,824.5099999999999,PROD-27
TRX-19515,PROD-3466,16/10/2024,12,1758.5,42.74,6.0,Retrasado,Bucaramanga,App,No Definido,447.0,833.32,260.0,3.0,Occidente,2024-12-21,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,11059.42,PROD-34
TRX-19516,PROD-3986,25/11/2024,7,70.48,52.36,18.0,Perdido,Cali,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4871.860000000001,PROD-39
TRX-19517,PROD-3243,31/07/2025,14,1744.8,37.82,28.0,Entregado,Bogotá,Online,Tablets,850.0,941.02,162.0,30.0,Norte,2024-03-18,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,11215.100000000002,PROD-32
TRX-19518,PROD-2338,18/05/2025,13,1398.45,69.14,18.0,Retrasado,Barranquilla,App,Laptop,226.0,1092.91,260.0,5.0,Bod-ext-99,2024-05-09,FB-10239,5.0,4.0,sin comentario,SI,Sí,50.0,14.4,3902.8800000000006,PROD-23
TRX-19519,PROD-2856,28/12/2025,4,349.8,61.8,1.0,Entregado,Bogotá,Online,Monitor,157.0,991.86,218.0,10.0,Norte,2024-10-02,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2630.04,PROD-28
TRX-19520,PROD-3847,28/12/2025,1,61.11,15.36,13.0,No especificado,Medellín,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-713.23,PROD-38
TRX-19521,PROD-1112,02/09/2025,11,527.25,79.37,1.0,Perdido,Bucaramanga,Físico,No Definido,1337.0,199.73,129.0,5.0,Norte,2024-11-28,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3523.3500000000004,PROD-11
TRX-19522,PROD-1213,18/05/2025,6,1832.39,46.77,13.0,Devuelto,Barranquilla,Online,Smartphone,1749.0,833.43,252.0,10.0,Sur,2025-07-09,FB-8586,5.0,1.0,excelente,NO,No,23.0,-74.9,5946.99,PROD-12
TRX-19522,PROD-1213,18/05/2025,6,1832.39,46.77,13.0,Devuelto,Barranquilla,Online,Smartphone,1749.0,833.43,252.0,10.0,Sur,2025-07-09,FB-10659,1.0,4.0,no volvería,SIN RESPUESTA,No,62.0,-21.5,5946.99,PROD-12
TRX-19523,PROD-3627,14/10/2024,4,1339.58,5.21,21.0,Retrasado,Medellín,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2317.1899999999996,PROD-36
TRX-19524,PROD-3627,21/03/2025,13,1839.74,44.38,5.0,Perdido,Barranquilla,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,14005.5,PROD-36
TRX-19525,PROD-1752,25/07/2025,4,897.84,54.05,23.0,Devuelto,Bucaramanga,WhatsApp,Tablets,1592.0,1184.52,226.0,5.0,Sur,2025-07-31,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1200.7699999999998,PROD-17
TRX-19526,PROD-3581,08/11/2024,2,1873.89,11.54,17.0,Devuelto,Medellín,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2218.28,PROD-35
TRX-19527,PROD-2816,28/06/2025,1,931.29,19.36,16.0,Perdido,Bogotá,App,Tablets,1874.0,124.19,280.0,30.0,Occidente,2024-03-04,FB-11929,1.0,1.0,no volvería,SIN RESPUESTA,No,30.0,70.5,787.7399999999999,PROD-28
TRX-19528,PROD-3625,04/05/2025,3,416.47,52.36,21.0,En Camino,Barranquilla,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1079.8899999999999,PROD-36
TRX-19529,PROD-1557,28/04/2025,10,311.27,99.39,18.0,Perdido,Cali,Online,Laptop,521.0,1146.57,298.0,5.0,Sur,2024-06-29,FB-10071,4.0,2.0,excelente,Maybe,No,31.0,48.6,-8452.39,PROD-15
TRX-19529,PROD-1557,28/04/2025,10,311.27,99.39,18.0,Perdido,Cali,Online,Laptop,521.0,1146.57,298.0,5.0,Sur,2024-06-29,FB-10277,1.0,3.0,precio justo,Maybe,Sí,21.0,98.9,-8452.39,PROD-15
TRX-19530,PROD-1012,03/02/2026,5,1987.69,87.76,10.0,Entregado,Bogotá,WhatsApp,Smartphone,344.0,1018.41,267.0,5.0,Norte,2026-01-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4758.64,PROD-10
TRX-19531,PROD-2641,10/01/2026,12,674.39,17.67,17.0,En Camino,Bucaramanga,App,Laptop,578.0,169.73,238.0,5.0,Norte,2026-01-31,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,6038.25,PROD-26
TRX-19532,PROD-1819,17/05/2025,9,328.51,60.13,7.0,Devuelto,Bucaramanga,WhatsApp,Laptop,802.0,769.55,148.0,5.0,Bod-ext-99,2025-03-15,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4029.49,PROD-18
TRX-19533,PROD-3573,14/04/2025,14,26.73,41.03,15.0,Retrasado,Medellín,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-10292.530000000002,PROD-35
TRX-19534,PROD-2251,27/08/2025,7,578.28,56.66,19.0,Devuelto,Cali,App,Laptop,17.0,1368.85,187.0,5.0,Sur,2025-07-22,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-5590.649999999999,PROD-22
TRX-19535,PROD-2285,11/10/2024,4,1779.34,49.7,27.0,Retrasado,Bogotá,WhatsApp,Laptop,1090.0,738.9,109.0,10.0,Zona_franca,2024-04-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4112.06,PROD-22
TRX-19536,PROD-3358,21/03/2025,8,1072.68,9.57,9.0,Retrasado,Bogotá,Online,Tablets,435.0,283.25,181.0,3.0,Sur,2024-10-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,6305.870000000001,PROD-33
TRX-19537,PROD-1336,03/03/2025,12,1268.55,34.96,21.0,Perdido,Ventas_Web,WhatsApp,Monitor,95.0,398.77,199.0,5.0,Sur,2024-04-24,FB-11554,4.0,3.0,sin comentario,Maybe,Sí,19.0,78.5,10402.4,PROD-13
TRX-19538,PROD-1453,15/01/2026,4,1845.56,16.92,21.0,Perdido,Barranquilla,Físico,Laptop,1951.0,1014.33,182.0,5.0,Sur,2025-07-24,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3307.9999999999995,PROD-14
TRX-19539,PROD-1646,04/07/2025,6,1030.55,51.45,5.0,Devuelto,Bucaramanga,App,Monitor,410.0,241.66,186.0,5.0,Bod-ext-99,2024-04-03,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4681.889999999999,PROD-16
TRX-19540,PROD-2022,22/11/2024,12,1678.18,52.36,25.0,Perdido,Cali,Físico,Tablets,10.0,333.78,145.0,3.0,Zona_franca,2024-03-19,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,16080.439999999999,PROD-20
TRX-19541,PROD-3115,16/12/2024,1,654.43,91.2,29.0,Devuelto,Medellín,Físico,Laptop,48.0,484.16,298.0,5.0,Zona_franca,2025-11-19,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,79.06999999999992,PROD-31
TRX-19542,PROD-3922,27/10/2024,14,1954.43,99.58,10.0,Perdido,Bogotá,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-9229,3.0,3.0,dañado,NO,Sí,51.0,9.0,16636.719999999998,PROD-39
TRX-19543,PROD-3659,25/01/2026,6,166.84,94.7,13.0,Perdido,Bucaramanga,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3647.54,PROD-36
TRX-19544,PROD-1532,27/09/2024,10,1452.41,98.64,1.0,Retrasado,Bogotá,WhatsApp,Laptop,122.0,772.29,235.0,3.0,Norte,2024-03-08,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,6702.56,PROD-15
TRX-19545,PROD-3433,07/12/2024,5,1324.53,6.45,21.0,En Camino,Medellín,Online,Smartphone,257.0,434.32,236.0,3.0,Bod-ext-99,2024-07-13,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4444.599999999999,PROD-34
TRX-19546,PROD-3808,02/06/2025,14,391.43,74.3,26.0,Perdido,Medellín,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-11933,1.0,1.0,sin comentario,SIN RESPUESTA,Sí,71.0,75.6,-5220.000000000001,PROD-38
TRX-19547,PROD-2680,29/09/2024,2,783.8,30.93,6.0,No especificado,Cali,WhatsApp,Accesorio,170.0,1485.91,266.0,0.0,Norte,2025-09-27,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1435.1500000000003,PROD-26
TRX-19548,PROD-2308,10/03/2025,1,632.53,87.23,25.0,No especificado,Bogotá,Online,Laptop,1189.0,990.27,221.0,10.0,Bod-ext-99,2025-12-18,FB-11617,2.0,4.0,dañado,SIN RESPUESTA,Sí,58.0,-69.1,-444.97,PROD-23
TRX-19549,PROD-2849,30/01/2025,13,198.04,82.3,3.0,No especificado,Bogotá,Físico,Tablets,1441.0,286.86,220.0,10.0,Norte,2025-02-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1236.9600000000003,PROD-28
TRX-19550,PROD-2959,08/01/2026,6,1173.73,45.25,17.0,Perdido,Bogotá,App,Smartphone,244.0,914.7,103.0,5.0,Bod-ext-99,2025-10-28,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1508.9299999999994,PROD-29
TRX-19551,PROD-1546,07/02/2025,11,1987.4,49.96,12.0,Devuelto,Bogotá,Físico,Monitor,573.0,856.87,293.0,30.0,Norte,2024-09-23,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,12385.870000000003,PROD-15
TRX-19552,PROD-2067,15/09/2025,2,1123.58,52.36,27.0,Retrasado,Barranquilla,Online,Smartphone,1428.0,1029.6,253.0,30.0,Zona_franca,2024-07-11,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,135.60000000000002,PROD-20
TRX-19553,PROD-1710,19/07/2025,9,1095.07,30.18,11.0,No especificado,Medellín,App,Smartphone,1049.0,1271.14,258.0,30.0,Occidente,2024-07-24,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1614.810000000001,PROD-17
TRX-19554,PROD-3815,14/08/2025,9,90.22,32.44,8.0,Retrasado,Bogotá,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-11173,4.0,1.0,lento,Maybe,No,31.0,57.4,-6051.28,PROD-38
TRX-19555,PROD-3429,22/12/2024,1,287.05,98.21,25.0,En Camino,Medellín,Físico,Smartphone,776.0,441.13,185.0,5.0,Occidente,2025-10-05,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-252.28999999999996,PROD-34
TRX-19556,PROD-2341,04/03/2025,5,1031.31,89.44,12.0,En Camino,Cali,WhatsApp,No Definido,645.0,425.41,227.0,0.0,Norte,2025-10-04,FB-10059,5.0,2.0,sin comentario,SIN RESPUESTA,No,83.0,-50.6,2940.059999999999,PROD-23
TRX-19557,PROD-2154,06/08/2025,8,1970.51,23.23,11.0,En Camino,Medellín,WhatsApp,No Definido,1743.0,447.28,152.0,30.0,Norte,2024-05-16,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,12162.61,PROD-21
TRX-19558,PROD-1813,24/12/2025,4,1754.45,31.17,22.0,Perdido,Bogotá,WhatsApp,Accesorio,114.0,428.93,151.0,10.0,Norte,2024-11-08,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,5270.91,PROD-18
TRX-19559,PROD-1345,02/06/2025,3,687.02,15.32,5.0,Devuelto,Bogotá,App,Smartphone,611.0,1023.34,266.0,30.0,Norte,2024-03-28,FB-11001,3.0,2.0,no volvería,Maybe,No,66.0,89.4,-1024.28,PROD-13
TRX-19560,PROD-2697,11/04/2025,5,1090.58,98.94,28.0,No especificado,Medellín,Físico,Smartphone,812.0,428.23,210.0,3.0,Sur,2025-08-23,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3212.8099999999995,PROD-26
TRX-19561,PROD-2505,12/10/2024,5,1109.88,91.18,8.0,Entregado,Ventas_Web,WhatsApp,Smartphone,1765.0,531.65,156.0,5.0,Norte,2025-04-15,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2799.9700000000007,PROD-25
TRX-19562,PROD-1745,09/05/2025,8,1373.87,57.45,12.0,No especificado,Bogotá,Online,Tablets,1478.0,1032.44,100.0,5.0,Sur,2024-07-18,FB-8438,5.0,1.0,sin comentario,SI,No,55.0,-64.5,2673.989999999999,PROD-17
TRX-19562,PROD-1745,09/05/2025,8,1373.87,57.45,12.0,No especificado,Bogotá,Online,Tablets,1478.0,1032.44,100.0,5.0,Sur,2024-07-18,FB-10844,5.0,3.0,sin comentario,SI,Sí,22.0,29.4,2673.989999999999,PROD-17
TRX-19563,PROD-2611,04/03/2025,6,1378.69,70.82,22.0,No especificado,Bucaramanga,App,Laptop,194.0,728.19,202.0,0.0,Norte,2025-01-08,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3832.179999999999,PROD-26
TRX-19564,PROD-2545,06/03/2025,2,1581.69,52.36,6.0,Devuelto,Medellín,WhatsApp,Accesorio,1575.0,1013.87,125.0,5.0,Sur,2025-04-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1083.2800000000002,PROD-25
TRX-19565,PROD-3336,12/05/2025,11,59.69,76.05,9.0,Retrasado,Medellín,WhatsApp,Smartphone,1892.0,1287.26,209.0,5.0,Zona_franca,2025-05-30,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-13579.32,PROD-33
TRX-19566,PROD-1919,16/08/2025,1,1887.92,24.36,25.0,En Camino,Medellín,Físico,No Definido,176.0,1139.35,184.0,5.0,Occidente,2024-08-09,FB-10077,4.0,4.0,dañado,Maybe,Sí,19.0,-91.5,724.2100000000002,PROD-19
TRX-19567,PROD-1084,18/05/2025,13,149.42,93.79,17.0,Entregado,Cali,WhatsApp,Smartphone,1274.0,219.05,157.0,10.0,Occidente,2025-09-02,FB-8588,2.0,1.0,sin comentario,Maybe,Sí,84.0,-48.4,-998.9800000000002,PROD-10
TRX-19567,PROD-1084,18/05/2025,13,149.42,93.79,17.0,Entregado,Cali,WhatsApp,Smartphone,1274.0,219.05,157.0,10.0,Occidente,2025-09-02,FB-8613,2.0,5.0,sin comentario,SI,Sí,26.0,98.5,-998.9800000000002,PROD-10
TRX-19568,PROD-1094,20/01/2025,3,957.56,55.04,28.0,Retrasado,Medellín,WhatsApp,Laptop,261.0,1352.66,207.0,5.0,Zona_franca,2024-05-22,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1240.3400000000006,PROD-10
TRX-19569,PROD-3287,04/12/2025,2,1839.96,13.78,2.0,En Camino,Medellín,WhatsApp,Monitor,1807.0,1217.42,254.0,5.0,Zona_franca,2024-05-12,FB-8564,5.0,4.0,sin comentario,SIN RESPUESTA,Sí,82.0,94.2,1231.3,PROD-32
TRX-19570,PROD-3650,08/09/2025,4,980.46,42.72,1.0,No especificado,Medellín,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-11007,5.0,1.0,sin comentario,SIN RESPUESTA,No,80.0,3.3,843.2,PROD-36
TRX-19571,PROD-3506,10/10/2025,3,136.64,62.16,18.0,Entregado,Bogotá,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1929.18,PROD-35
TRX-19572,PROD-3566,26/09/2025,9,466.19,38.52,3.0,Devuelto,Bogotá,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2673.6299999999997,PROD-35
TRX-19573,PROD-1936,07/01/2025,5,1161.55,71.42,29.0,No especificado,Bogotá,App,Laptop,1191.0,1158.74,164.0,5.0,Sur,2025-10-12,FB-9941,2.0,5.0,sin comentario,SIN RESPUESTA,Sí,38.0,0.0,-57.36999999999982,PROD-19
TRX-19574,PROD-1364,30/05/2025,4,184.84,88.79,14.0,Retrasado,Cali,WhatsApp,Smartphone,1140.0,342.22,195.0,5.0,Bod-ext-99,2024-07-03,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-718.3100000000001,PROD-13
TRX-19575,PROD-2894,24/08/2025,10,853.12,78.33,13.0,Perdido,Medellín,Físico,Laptop,250.0,686.74,160.0,5.0,Norte,2025-03-08,FB-8870,3.0,1.0,dañado,SI,Sí,37.0,-91.6,1585.4700000000012,PROD-28
TRX-19576,PROD-1812,03/07/2025,9,664.9,52.36,2.0,No especificado,Cali,Online,Laptop,1286.0,243.11,298.0,5.0,Sur,2024-07-14,FB-8433,1.0,1.0,no volvería,SIN RESPUESTA,Sí,35.0,58.7,3743.749999999999,PROD-18
TRX-19576,PROD-1812,03/07/2025,9,664.9,52.36,2.0,No especificado,Cali,Online,Laptop,1286.0,243.11,298.0,5.0,Sur,2024-07-14,FB-11505,5.0,2.0,dañado,NO,Sí,56.0,69.2,3743.749999999999,PROD-18
TRX-19577,PROD-2072,08/04/2025,4,1632.26,66.05,22.0,Entregado,Bogotá,App,Tablets,143.0,1178.17,258.0,5.0,Sur,2025-05-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1750.3099999999997,PROD-20
TRX-19578,PROD-3872,12/11/2025,6,229.16,53.65,4.0,Entregado,Bogotá,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-11383,2.0,2.0,sin comentario,NO,Sí,63.0,59.0,-3232.57,PROD-38
TRX-19579,PROD-1691,30/04/2025,14,1368.77,29.17,15.0,No especificado,Barranquilla,Físico,Laptop,771.0,605.04,135.0,30.0,Occidente,2024-11-16,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,10663.05,PROD-16
TRX-19580,PROD-1203,22/10/2025,10,819.11,48.22,5.0,No especificado,Cali,App,Laptop,1611.0,963.24,119.0,5.0,Zona_franca,2026-01-19,FB-9517,1.0,4.0,sin comentario,Maybe,No,38.0,15.6,-1489.5199999999993,PROD-12
TRX-19580,PROD-1203,22/10/2025,10,819.11,48.22,5.0,No especificado,Cali,App,Laptop,1611.0,963.24,119.0,5.0,Zona_franca,2026-01-19,FB-11988,5.0,3.0,excelente,SIN RESPUESTA,No,54.0,65.4,-1489.5199999999993,PROD-12
TRX-19581,PROD-2642,22/11/2025,1,1179.62,32.83,10.0,Devuelto,Medellín,App,Monitor,1579.0,274.06,223.0,10.0,Norte,2025-11-30,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,872.7299999999999,PROD-26
TRX-19582,PROD-3531,20/02/2025,13,419.01,93.73,9.0,Devuelto,Bogotá,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4513.339999999999,PROD-35
TRX-19583,PROD-2756,05/07/2025,2,1223.31,91.19,18.0,Retrasado,Ventas_Web,Online,Laptop,1351.0,365.5,230.0,5.0,Norte,2025-04-13,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1624.4299999999998,PROD-27
TRX-19584,PROD-3459,14/06/2025,4,1351.22,19.8,3.0,Perdido,Cali,Online,Tablets,1446.0,1185.58,141.0,5.0,Norte,2025-05-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,642.7600000000004,PROD-34
TRX-19585,PROD-2065,30/04/2025,9,149.76,83.15,14.0,En Camino,Bogotá,Online,Smartphone,81.0,544.8,227.0,3.0,Bod-ext-99,2025-04-03,FB-8975,2.0,3.0,excelente,Maybe,Sí,66.0,21.7,-3638.5099999999998,PROD-20
TRX-19586,PROD-1611,26/04/2025,6,1650.45,71.78,10.0,No especificado,Bogotá,App,Tablets,472.0,258.03,118.0,10.0,Sur,2024-09-27,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,8282.74,PROD-16
TRX-19587,PROD-1364,03/08/2025,6,1723.9,97.65,17.0,Entregado,Cali,WhatsApp,Smartphone,1140.0,342.22,195.0,5.0,Bod-ext-99,2024-07-03,FB-8204,1.0,4.0,precio justo,SI,No,50.0,-77.2,8192.430000000002,PROD-13
TRX-19588,PROD-2507,25/02/2025,11,136.47,52.36,15.0,Entregado,Bogotá,Físico,Tablets,347.0,1159.71,108.0,0.0,Occidente,2024-10-05,FB-11294,5.0,5.0,sin comentario,Maybe,Sí,83.0,68.2,-11308.000000000002,PROD-25
TRX-19589,PROD-1696,26/04/2025,9,1210.34,49.01,18.0,Retrasado,Medellín,Online,Smartphone,1030.0,153.18,245.0,5.0,Bod-ext-99,2024-03-27,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,9465.429999999998,PROD-16
TRX-19590,PROD-3323,23/08/2025,12,1192.08,73.61,17.0,En Camino,Bogotá,WhatsApp,No Definido,1044.0,958.91,129.0,0.0,Sur,2025-10-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2724.429999999999,PROD-33
TRX-19591,PROD-1480,16/09/2025,4,34.79,54.2,25.0,En Camino,Ventas_Web,App,Accesorio,1834.0,613.65,226.0,0.0,Norte,2025-08-29,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2369.64,PROD-14
TRX-19592,PROD-1057,14/01/2025,3,691.27,11.59,3.0,No especificado,Bucaramanga,Físico,Laptop,1936.0,1147.72,289.0,10.0,Sur,2025-12-12,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1380.9399999999998,PROD-10
TRX-19593,PROD-3943,02/03/2025,7,1938.16,9.44,16.0,En Camino,Bucaramanga,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,8244.82,PROD-39
TRX-19594,PROD-3153,22/07/2025,12,1115.35,16.6,19.0,Retrasado,Bogotá,Físico,Laptop,565.0,926.24,254.0,0.0,Sur,2024-08-14,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2252.719999999998,PROD-31
