SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision
PROD-3453,Smartphones,1749.0,974.23,268,25-30 días,BOD-EXT-99,2025-11-23
PROD-3454,Laptops,264.0,1212.65,293,Inmediato,ZONA_FRANCA,2025-06-16
PROD-3455,Monitores,1084.0,726.24,124,5,BOD-EXT-99,2024-10-09
PROD-3456,Smartphones,730.0,574.42,215,Inmediato,Occidente,2024-08-17
PROD-3457,Smartphones,1470.0,207.18,288,5,norte,2025-10-16
PROD-3458,Laptops,105.0,1320.1,165,25-30 días,BOD-EXT-99,2025-06-05
PROD-3459,Tablets,1446.0,1185.58,141,5,norte,2025-05-26
PROD-3460,Accesorios,1674.0,293.77,292,Inmediato,BOD-EXT-99,2025-09-19
PROD-3461,LAPTOP,836.0,792.78,263,10,Norte,2025-11-03
PROD-3462,smart-phone,671.0,756.69,175,3,BOD-EXT-99,2024-06-20
PROD-3463,Tablets,862.0,956.38,236,3,Occidente,2024-11-18
PROD-3464,Monitores,820.0,1421.97,263,10,ZONA_FRANCA,2024-03-14
PROD-3465,Smartphones,-38.0,890.67,137,nan,Occidente,2025-04-09
PROD-3466,???,447.0,833.32,260,3,Occidente,2024-12-21
PROD-3467,Laptops,1706.0,122.97,269,25-30 días,Occidente,2025-03-30
PROD-3468,Laptops,1067.0,141.22,160,nan,norte,2025-10-22
PROD-3469,???,1144.0,321.65,273,25-30 días,Sur,2025-02-05
PROD-3470,Accesorios,1954.0,97.08,188,Inmediato,Sur,2024-05-18
PROD-3471,Tablets,1597.0,1127.86,288,Inmediato,Norte,2024-03-10
PROD-3472,smart-phone,1540.0,1098.83,117,nan,Occidente,2024-05-26
PROD-3473,Accesorios,1440.0,247.28,169,nan,Sur,2024-08-22
PROD-3474,???,92.0,1262.31,181,nan,Norte,2024-06-03
PROD-3475,Smartphones,,274.44,215,nan,norte,2025-04-14
PROD-3476,???,1174.0,486.7,179,5,Occidente,2025-09-08
PROD-3477,Accesorios,514.0,411.02,114,nan,ZONA_FRANCA,2024-12-24
PROD-3478,LAPTOP,1665.0,589.85,275,nan,norte,2026-01-30
PROD-3479,Laptops,366.0,419.26,299,Inmediato,Norte,2025-10-05
PROD-3480,Laptops,1798.0,758.98,112,25-30 días,norte,2024-06-05
PROD-3481,Monitores,1667.0,640.74,218,Inmediato,ZONA_FRANCA,2025-07-25
PROD-3482,Monitores,1340.0,1480.53,142,3,norte,2026-01-29
PROD-3483,???,1017.0,131.09,287,5,Norte,2024-10-02
PROD-3484,smart-phone,1816.0,256.16,156,5,ZONA_FRANCA,2024-05-19
PROD-3485,Smartphones,1071.0,126.6,298,25-30 días,ZONA_FRANCA,2025-08-08
PROD-3486,LAPTOP,1238.0,957.47,116,nan,norte,2025-05-20
PROD-3487,Tablets,1756.0,129.04,277,Inmediato,ZONA_FRANCA,2024-08-16
PROD-3488,Accesorios,1454.0,1262.84,131,3,norte,2024-10-12
PROD-3489,smart-phone,966.0,792.31,249,Inmediato,Occidente,2024-12-30
PROD-3490,Smartphones,902.0,814.16,154,nan,ZONA_FRANCA,2024-09-23
PROD-3491,Monitores,21.0,864.31,284,nan,norte,2025-06-26
PROD-3492,???,1640.0,297.68,112,10,Occidente,2025-08-12
PROD-3493,Accesorios,1241.0,336.65,146,Inmediato,ZONA_FRANCA,2025-01-07
PROD-3494,Monitores,1294.0,512.29,186,25-30 días,Occidente,2024-09-17
PROD-3495,???,832.0,910.57,161,Inmediato,BOD-EXT-99,2024-07-04
PROD-3496,Accesorios,88.0,354.67,281,5,ZONA_FRANCA,2025-05-17
PROD-3497,Tablets,1454.0,218.68,128,3,BOD-EXT-99,2025-09-23
PROD-3498,Smartphones,682.0,1456.67,121,25-30 días,Norte,2025-10-11
PROD-3499,Accesorios,1698.0,81.87,164,10,Norte,2026-01-12
