Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS
FB-11749,TRX-12011,1,2,Dañado,NO,Sí,47,-96.7
FB-11750,TRX-16101,99,2,Dañado,NO,1,75,71.2
FB-11751,TRX-12325,5,3,Lento,N/A,No,75,72.9
FB-11752,TRX-10587,1,3,N/A,NO,No,38,1.0
FB-11753,TRX-13851,5,3,Lento,Maybe,1,58,-96.7
FB-11754,TRX-17213,5,3,No volvería,NO,No,28,-25.7
FB-11755,TRX-17434,2,5,Excelente,N/A,Sí,64,-9.0
FB-11756,TRX-11871,3,4,No volvería,Maybe,0,42,68.1
FB-11757,TRX-10348,4,3,No volvería,NO,0,49,-93.1
FB-11758,TRX-18174,2,5,Dañado,NO,No,44,1.6
FB-11759,TRX-10553,4,1,Excelente,SI,0,63,-8.1
FB-11760,TRX-14428,3,2,No volvería,Maybe,0,29,-55.7
FB-11761,TRX-14554,5,1,Dañado,Maybe,Sí,30,-51.3
FB-11762,TRX-19637,2,1,Precio justo,N/A,Sí,29,16.2
FB-11763,TRX-16294,1,5,---,N/A,1,66,93.7
FB-11764,TRX-14921,5,5,Lento,N/A,No,52,58.6
FB-11765,TRX-11384,1,3,Dañado,N/A,0,35,0.0
FB-11766,TRX-10978,5,3,Dañado,SI,1,84,14.8
FB-11767,TRX-14572,5,5,No volvería,N/A,No,60,14.8
FB-11768,TRX-19990,3,4,Dañado,SI,Sí,65,40.3
FB-11769,TRX-16290,2,3,N/A,N/A,1,43,-32.5
FB-11770,TRX-18115,4,1,Dañado,Maybe,1,82,35.2
FB-11771,TRX-10308,3,3,N/A,SI,No,68,-49.1
FB-11772,TRX-16268,4,3,No volvería,Maybe,No,26,60.6
FB-11773,TRX-16302,5,4,Dañado,N/A,0,49,88.1
FB-11774,TRX-17274,1,5,N/A,N/A,0,74,12.2
FB-11775,TRX-10727,4,4,Lento,SI,No,79,-85.7
FB-11776,TRX-13677,1,3,Excelente,N/A,0,48,42.4
FB-11777,TRX-13370,4,4,---,N/A,No,70,85.5
FB-11778,TRX-16214,1,3,No volvería,Maybe,0,73,88.8
FB-11779,TRX-13021,3,4,Precio justo,SI,1,61,82.2
FB-11780,TRX-17062,4,2,Precio justo,N/A,Sí,79,12.7
FB-11781,TRX-18724,3,2,N/A,N/A,0,77,83.6
FB-11782,TRX-10856,3,3,Excelente,N/A,Sí,56,-46.4
FB-11783,TRX-14999,1,4,Lento,N/A,1,24,-71.2
FB-11784,TRX-10512,4,3,Dañado,N/A,1,69,-4.7
FB-11785,TRX-18872,4,4,N/A,Maybe,No,62,-93.8
FB-11786,TRX-15698,2,5,Precio justo,NO,0,22,-84.5
FB-11787,TRX-10425,1,4,Dañado,SI,No,49,20.3
FB-11788,TRX-19973,4,4,Lento,NO,1,58,40.8
FB-11789,TRX-15508,5,3,No volvería,SI,No,31,-72.3
FB-11790,TRX-14301,2,4,Excelente,N/A,Sí,25,-31.7
FB-11791,TRX-19682,4,3,N/A,N/A,0,58,61.6
FB-11792,TRX-13547,1,3,Lento,N/A,No,27,-59.8
FB-11793,TRX-10448,5,1,Precio justo,SI,Sí,25,78.1
FB-11794,TRX-15586,4,3,Precio justo,Maybe,0,69,12.3
FB-11795,TRX-17111,3,4,Excelente,Maybe,0,69,18.7
FB-11796,TRX-17004,3,2,No volvería,Maybe,1,54,-70.0
FB-11797,TRX-10935,5,5,Lento,Maybe,No,53,-87.7
FB-11798,TRX-11789,5,4,Precio justo,SI,1,38,-27.5
FB-11799,TRX-19065,5,4,N/A,N/A,Sí,61,-81.0
FB-11800,TRX-16358,5,4,Precio justo,N/A,0,195,-80.0
FB-11801,TRX-14709,1,1,No volvería,Maybe,Sí,64,89.8
FB-11802,TRX-18761,3,2,---,SI,0,83,-86.4
FB-11803,TRX-17594,4,4,Precio justo,N/A,1,36,-12.1
FB-11804,TRX-16944,4,3,---,Maybe,No,41,51.2
FB-11805,TRX-19381,3,2,Precio justo,SI,1,68,-43.1
FB-11806,TRX-19311,4,2,Dañado,NO,0,18,-0.4
FB-11807,TRX-18501,3,4,---,N/A,Sí,35,-28.0
FB-11808,TRX-14261,2,3,Excelente,Maybe,1,68,42.7
FB-11809,TRX-12663,3,2,N/A,Maybe,0,56,22.0
FB-11810,TRX-16247,4,5,Dañado,Maybe,0,76,-38.2
FB-11811,TRX-17656,2,3,Precio justo,Maybe,0,28,26.3
FB-11812,TRX-13903,4,2,No volvería,Maybe,0,45,-99.4
FB-11813,TRX-12160,1,2,---,NO,Sí,28,34.2
FB-11814,TRX-10248,4,3,N/A,SI,0,70,56.3
FB-11815,TRX-14598,2,1,Excelente,SI,Sí,51,-98.6
FB-11816,TRX-14495,3,3,Lento,Maybe,Sí,74,32.1
FB-11817,TRX-11401,4,5,Lento,N/A,No,18,10.0
FB-11818,TRX-14094,3,1,No volvería,NO,Sí,32,-43.4
FB-11819,TRX-18893,4,4,Lento,Maybe,No,41,-60.4
FB-11820,TRX-14846,5,1,N/A,Maybe,Sí,57,91.5
FB-11821,TRX-15530,4,5,Dañado,Maybe,1,74,-3.7
FB-11822,TRX-19356,5,5,Precio justo,Maybe,Sí,83,-8.4
FB-11823,TRX-16465,4,5,Lento,SI,Sí,83,69.3
FB-11824,TRX-10632,4,2,N/A,N/A,No,84,-23.5
FB-11825,TRX-14493,5,1,N/A,N/A,Sí,41,61.1
FB-11826,TRX-15926,1,5,---,Maybe,0,68,13.5
FB-11827,TRX-14403,3,1,N/A,Maybe,No,73,-57.8
FB-11828,TRX-14104,2,1,N/A,Maybe,1,61,-29.8
FB-11829,TRX-19961,4,4,---,Maybe,No,78,-95.4
FB-11830,TRX-10202,2,4,Dañado,NO,Sí,43,-12.0
FB-11831,TRX-12036,1,4,Excelente,N/A,Sí,82,87.3
FB-11832,TRX-15028,4,2,No volvería,NO,1,18,26.4
FB-11833,TRX-19313,5,2,N/A,SI,Sí,20,15.6
FB-11834,TRX-15259,5,4,---,NO,0,47,73.9
FB-11835,TRX-14333,4,5,Excelente,NO,0,50,-75.6
FB-11836,TRX-12929,5,3,Excelente,NO,No,38,59.3
FB-11837,TRX-17271,1,2,Dañado,SI,Sí,32,39.5
FB-11838,TRX-17581,3,3,N/A,N/A,0,80,5.9
FB-11839,TRX-10282,3,2,N/A,NO,1,77,-23.0
FB-11840,TRX-17207,1,1,---,N/A,No,64,-92.9
FB-11841,TRX-10145,5,5,Lento,N/A,1,82,23.6
FB-11842,TRX-17642,3,2,Dañado,SI,Sí,68,13.9
FB-11843,TRX-10606,5,1,Lento,N/A,0,50,-43.1
FB-11844,TRX-15877,5,5,Precio justo,SI,No,26,-45.1
FB-11845,TRX-17867,2,2,No volvería,NO,0,48,-28.5
FB-11846,TRX-19119,3,5,Precio justo,N/A,Sí,46,-13.3
FB-11847,TRX-13569,5,2,---,Maybe,1,27,47.6
FB-11848,TRX-16694,2,4,N/A,Maybe,Sí,26,2.5
FB-11849,TRX-10959,1,2,Lento,Maybe,Sí,62,-70.0
FB-11850,TRX-19495,3,2,---,NO,Sí,20,78.3
FB-11851,TRX-11303,1,1,Lento,N/A,0,44,-4.2
FB-11852,TRX-14529,1,4,Excelente,N/A,1,49,79.5
FB-11853,TRX-19999,4,3,Lento,N/A,0,25,22.6
FB-11854,TRX-19034,3,5,Excelente,N/A,0,35,13.8
FB-11855,TRX-15145,1,3,N/A,Maybe,No,43,-33.2
FB-11856,TRX-11049,1,3,Excelente,NO,0,77,94.3
FB-11857,TRX-17216,1,4,No volvería,NO,Sí,21,96.7
FB-11858,TRX-12945,5,4,Lento,NO,0,50,-27.4
FB-11859,TRX-14227,3,4,N/A,N/A,1,48,57.9
FB-11860,TRX-14524,3,1,Precio justo,N/A,Sí,50,-46.0
FB-11861,TRX-14252,3,1,Dañado,SI,1,32,22.8
FB-11862,TRX-18108,3,5,Excelente,N/A,Sí,56,34.2
FB-11863,TRX-12084,3,4,---,N/A,0,48,96.9
FB-11864,TRX-13726,1,3,N/A,NO,No,49,-42.4
FB-11865,TRX-12858,2,5,Dañado,SI,No,81,41.2
FB-11866,TRX-12406,4,1,Excelente,SI,0,55,-50.9
FB-11867,TRX-10812,3,2,Precio justo,N/A,Sí,59,-92.8
FB-11868,TRX-13812,5,2,Excelente,NO,1,70,-43.0
FB-11869,TRX-11875,2,5,---,N/A,Sí,29,57.3
FB-11870,TRX-10630,5,1,No volvería,SI,1,52,87.4
FB-11871,TRX-13018,1,5,---,SI,0,69,-94.8
FB-11872,TRX-18302,4,1,Excelente,NO,0,79,-77.6
FB-11873,TRX-17214,1,4,---,NO,0,40,-26.0
FB-11874,TRX-19500,1,2,Lento,Maybe,No,18,-9.5
FB-11875,TRX-15199,3,3,No volvería,N/A,Sí,76,85.6
FB-11876,TRX-10687,5,4,Excelente,N/A,0,64,-95.8
FB-11877,TRX-19067,3,3,Excelente,N/A,No,37,69.8
FB-11878,TRX-13734,1,5,Dañado,SI,No,34,2.9
FB-11879,TRX-10996,4,2,Excelente,NO,0,42,-57.1
FB-11880,TRX-14244,2,3,N/A,N/A,0,82,-60.8
FB-11881,TRX-14217,1,5,N/A,NO,1,39,-90.0
FB-11882,TRX-10264,1,1,No volvería,NO,0,32,-50.8
FB-11883,TRX-15789,1,4,N/A,N/A,1,32,94.9
FB-11884,TRX-18854,5,1,Excelente,NO,No,80,59.6
FB-11885,TRX-10732,2,4,Dañado,NO,No,64,92.5
FB-11886,TRX-19839,4,2,Precio justo,SI,0,51,-69.0
FB-11887,TRX-13845,1,3,Dañado,N/A,No,33,9.8
FB-11888,TRX-15729,2,1,Dañado,N/A,0,82,86.4
FB-11889,TRX-11788,1,1,Excelente,N/A,1,68,32.0
FB-11890,TRX-11269,2,3,Precio justo,SI,No,24,-96.0
FB-11891,TRX-18305,2,3,---,NO,1,25,-86.1
FB-11892,TRX-17271,5,5,N/A,N/A,No,18,-15.6
FB-11893,TRX-11854,5,4,No volvería,Maybe,0,49,-23.1
FB-11894,TRX-18372,2,5,N/A,Maybe,Sí,62,77.9
FB-11895,TRX-11268,3,1,---,SI,No,25,56.1
FB-11896,TRX-13882,1,3,No volvería,N/A,1,80,-73.6
FB-11897,TRX-13343,5,2,N/A,NO,Sí,64,-82.1
FB-11898,TRX-15337,2,1,Lento,SI,1,54,73.4
FB-11899,TRX-19344,3,1,Dañado,NO,1,80,-10.0
FB-11900,TRX-16084,99,4,Dañado,NO,0,76,-66.1
FB-11901,TRX-16815,2,5,Lento,Maybe,No,19,79.7
FB-11902,TRX-11169,4,4,---,N/A,Sí,49,44.1
FB-11903,TRX-16987,2,1,Excelente,NO,Sí,84,-67.2
FB-11904,TRX-14638,4,3,No volvería,NO,0,39,21.3
FB-11905,TRX-12344,5,2,N/A,NO,0,18,-6.1
FB-11906,TRX-10404,5,4,No volvería,NO,No,59,-48.7
FB-11907,TRX-15350,2,1,Lento,SI,0,25,18.2
FB-11908,TRX-19944,5,5,Lento,NO,1,34,-12.0
FB-11909,TRX-15902,2,4,N/A,Maybe,Sí,65,12.3
FB-11910,TRX-15488,2,1,Lento,SI,0,33,-41.4
FB-11911,TRX-16686,4,5,Precio justo,Maybe,1,37,45.0
FB-11912,TRX-16139,1,5,Dañado,NO,1,47,-14.7
FB-11913,TRX-17711,2,2,No volvería,N/A,0,50,62.6
FB-11914,TRX-14817,1,3,Excelente,Maybe,Sí,63,21.6
FB-11915,TRX-10510,3,2,---,N/A,0,53,-51.3
FB-11916,TRX-12626,5,5,Precio justo,SI,0,57,-31.8
FB-11917,TRX-16034,3,4,Dañado,Maybe,1,44,-42.7
FB-11918,TRX-10730,3,3,---,NO,No,62,-28.1
FB-11919,TRX-14765,2,5,Precio justo,NO,Sí,41,-65.7
FB-11920,TRX-12458,3,3,Dañado,N/A,Sí,48,-4.9
FB-11921,TRX-19686,2,4,Lento,N/A,0,36,-90.2
FB-11922,TRX-10418,5,1,---,Maybe,No,73,-30.4
FB-11923,TRX-11740,5,1,Excelente,N/A,Sí,82,-14.6
FB-11924,TRX-19978,3,5,Lento,NO,1,19,52.8
FB-11925,TRX-13464,2,5,No volvería,N/A,1,56,72.5
FB-11926,TRX-15129,4,2,No volvería,SI,No,29,54.6
FB-11927,TRX-18368,4,5,No volvería,SI,No,47,-83.6
FB-11928,TRX-18326,1,1,---,SI,1,57,32.4
FB-11929,TRX-19527,1,1,No volvería,N/A,0,30,70.5
FB-11930,TRX-15636,1,2,Precio justo,Maybe,1,35,5.8
FB-11931,TRX-13520,3,4,Excelente,Maybe,0,29,87.1
FB-11932,TRX-16206,2,3,Excelente,N/A,Sí,71,76.7
FB-11933,TRX-19546,1,1,---,N/A,Sí,71,75.6
FB-11934,TRX-10534,2,3,No volvería,SI,1,61,92.8
FB-11935,TRX-12458,3,5,Dañado,N/A,0,83,53.1
FB-11936,TRX-16243,2,5,Lento,Maybe,Sí,70,37.2
FB-11937,TRX-11285,2,4,No volvería,SI,1,81,50.6
FB-11938,TRX-11266,3,3,Dañado,N/A,1,77,-28.4
FB-11939,TRX-13679,4,1,N/A,NO,0,68,-98.3
FB-11940,TRX-19263,2,2,Excelente,Maybe,Sí,18,-91.2
FB-11941,TRX-18249,2,1,Lento,SI,1,38,70.5
FB-11942,TRX-19411,5,3,Excelente,SI,Sí,72,-18.0
FB-11943,TRX-18982,5,3,Excelente,SI,1,20,-27.5
FB-11944,TRX-16849,1,1,Precio justo,Maybe,No,80,22.5
FB-11945,TRX-18830,1,1,Lento,NO,No,80,-72.0
FB-11946,TRX-11986,3,4,Precio justo,N/A,1,46,8.8
FB-11947,TRX-18646,3,5,N/A,Maybe,Sí,34,67.1
FB-11948,TRX-10842,5,4,---,SI,0,75,-14.9
FB-11949,TRX-19946,5,1,No volvería,N/A,0,21,3.6
FB-11950,TRX-17738,1,1,Lento,Maybe,0,79,-67.1
FB-11951,TRX-18592,5,2,Dañado,NO,0,74,47.4
FB-11952,TRX-18525,2,5,Excelente,NO,0,83,12.4
FB-11953,TRX-17225,2,2,Excelente,N/A,0,22,10.4
FB-11954,TRX-15192,5,5,Precio justo,N/A,1,35,-54.9
FB-11955,TRX-14410,3,5,N/A,Maybe,No,60,83.5
FB-11956,TRX-13195,1,3,Precio justo,NO,0,58,-31.1
FB-11957,TRX-19424,2,5,N/A,Maybe,Sí,26,92.2
FB-11958,TRX-14801,3,1,Precio justo,Maybe,Sí,84,-31.7
FB-11959,TRX-13998,5,5,Lento,N/A,Sí,38,80.1
FB-11960,TRX-15385,1,4,Excelente,NO,1,56,11.7
FB-11961,TRX-13982,1,3,N/A,SI,Sí,63,-87.2
FB-11962,TRX-15930,3,2,N/A,Maybe,No,82,90.9
FB-11963,TRX-13782,3,5,Dañado,SI,No,33,-33.5
FB-11964,TRX-17468,3,2,N/A,NO,1,45,62.8
FB-11965,TRX-15157,5,1,---,SI,0,51,13.1
FB-11966,TRX-11890,5,2,N/A,Maybe,0,40,-51.1
FB-11967,TRX-13949,3,5,Lento,NO,1,33,-71.9
FB-11968,TRX-17291,5,2,---,Maybe,No,58,-53.1
FB-11969,TRX-16716,1,1,Excelente,NO,No,52,9.0
FB-11970,TRX-15929,4,5,No volvería,Maybe,Sí,84,1.6
FB-11971,TRX-11305,5,2,No volvería,SI,Sí,80,-46.0
FB-11972,TRX-15766,1,2,---,Maybe,Sí,37,-68.6
FB-11973,TRX-19182,4,1,Precio justo,SI,Sí,83,-29.9
FB-11974,TRX-18284,4,4,N/A,Maybe,0,23,-68.2
FB-11975,TRX-11252,3,4,---,Maybe,1,26,1.2
FB-11976,TRX-15935,3,3,Precio justo,Maybe,Sí,67,-13.3
FB-11977,TRX-17932,1,1,Precio justo,Maybe,0,81,-10.2
FB-11978,TRX-19915,3,4,Excelente,N/A,0,68,-47.8
FB-11979,TRX-13774,4,2,Precio justo,Maybe,Sí,54,-81.3
FB-11980,TRX-17355,1,1,Dañado,N/A,0,62,17.3
FB-11981,TRX-16862,1,2,Dañado,NO,Sí,48,94.8
FB-11982,TRX-13764,1,2,No volvería,SI,1,53,33.8
FB-11983,TRX-19328,3,3,Lento,SI,No,76,77.6
FB-11984,TRX-12052,3,3,N/A,N/A,1,33,-80.7
FB-11985,TRX-18808,3,5,Excelente,NO,Sí,70,-87.8
FB-11986,TRX-14013,5,1,Lento,Maybe,No,48,53.2
FB-11987,TRX-16678,5,4,Precio justo,SI,Sí,52,-9.1
FB-11988,TRX-19580,5,3,Excelente,N/A,No,54,65.4
FB-11989,TRX-12263,1,1,Precio justo,NO,Sí,79,-3.8
FB-11990,TRX-19921,3,3,Lento,NO,0,56,-85.1
FB-11991,TRX-14264,5,4,No volvería,N/A,Sí,73,-9.2
FB-11992,TRX-14700,1,3,Dañado,NO,0,82,33.2
FB-11993,TRX-15596,4,5,Dañado,SI,No,80,3.3
FB-11994,TRX-15142,5,1,Dañado,N/A,Sí,46,-56.6
FB-11995,TRX-11932,1,1,Excelente,N/A,1,25,84.8
FB-11996,TRX-11335,2,2,Precio justo,NO,1,47,33.1
FB-11997,TRX-16692,5,5,Dañado,N/A,No,58,5.3
FB-11998,TRX-16898,4,3,Precio justo,N/A,Sí,32,-5.0
FB-11999,TRX-18274,1,2,Dañado,NO,0,72,22.5
FB-10332,TRX-12431,5,3,Lento,N/A,1,195,-7.1
FB-11397,TRX-19437,5,5,---,SI,0,26,-38.3
FB-11415,TRX-18096,2,2,No volvería,N/A,No,37,-22.3
FB-9604,TRX-13245,1,4,Precio justo,NO,No,53,-61.5
FB-8208,TRX-12947,1,1,Excelente,N/A,No,66,52.3
FB-9367,TRX-17439,1,5,Dañado,SI,No,30,61.2
FB-8032,TRX-10254,3,5,Lento,Maybe,Sí,35,46.9
FB-8420,TRX-12732,2,3,Dañado,SI,0,74,-7.4
FB-10582,TRX-11979,1,4,No volvería,N/A,No,25,-57.0
FB-11471,TRX-16858,2,4,---,SI,1,59,92.5
FB-10920,TRX-14315,3,5,N/A,Maybe,1,25,54.2
FB-9768,TRX-19086,1,5,Dañado,NO,0,77,55.2
FB-9702,TRX-17698,2,1,No volvería,NO,No,75,24.9
FB-11475,TRX-11654,2,4,Precio justo,NO,0,41,-43.6
FB-10030,TRX-12070,3,5,No volvería,SI,Sí,61,-63.4
FB-11019,TRX-10558,2,1,Lento,Maybe,1,80,-77.6
FB-10370,TRX-17068,3,3,N/A,Maybe,Sí,68,24.7
FB-10440,TRX-10392,5,4,Lento,NO,Sí,25,-64.2
FB-10994,TRX-12735,2,2,Precio justo,NO,Sí,57,-25.0
FB-10270,TRX-11196,3,2,Excelente,NO,1,50,63.9
FB-9191,TRX-12168,4,5,---,N/A,0,38,-42.0
FB-8151,TRX-18436,1,5,Lento,N/A,1,50,-46.9
FB-9996,TRX-18672,1,1,Precio justo,Maybe,1,72,43.5
FB-9637,TRX-16358,1,5,N/A,NO,No,82,4.1
FB-9991,TRX-16919,3,5,---,Maybe,0,74,12.5
FB-10102,TRX-15805,3,1,---,SI,Sí,31,-74.2
FB-10420,TRX-12088,1,2,Precio justo,N/A,No,42,-42.9
FB-10968,TRX-16591,3,1,Lento,NO,1,56,-26.1
FB-10504,TRX-19124,2,4,Precio justo,SI,1,40,94.0
FB-11830,TRX-13955,2,4,Precio justo,Maybe,0,60,-91.7
FB-10779,TRX-14806,2,5,Dañado,SI,Sí,73,71.1
FB-11707,TRX-11950,5,5,Precio justo,N/A,1,34,-75.0
FB-11345,TRX-15518,1,2,Lento,SI,Sí,48,97.5
FB-11553,TRX-15515,4,2,Lento,NO,1,69,-61.4
FB-9998,TRX-19690,1,3,Lento,NO,No,45,-42.2
FB-8949,TRX-19973,2,4,Dañado,N/A,0,24,65.9
FB-10925,TRX-11765,1,4,Lento,Maybe,1,35,-28.4
FB-8248,TRX-10741,5,3,---,Maybe,1,23,29.7
FB-10163,TRX-11208,2,3,Precio justo,Maybe,No,83,16.8
FB-8077,TRX-15815,5,4,No volvería,Maybe,No,37,37.3
FB-9728,TRX-17354,5,5,---,SI,Sí,19,64.7
FB-10360,TRX-16699,5,4,Dañado,Maybe,Sí,42,-40.1
FB-9293,TRX-17368,2,3,No volvería,N/A,1,23,74.8
FB-10266,TRX-17138,5,2,Excelente,SI,No,60,95.0
FB-8260,TRX-14739,5,1,N/A,Maybe,Sí,46,34.5
FB-9097,TRX-17816,4,2,No volvería,NO,0,26,13.2
FB-11657,TRX-12205,1,2,Precio justo,Maybe,1,31,96.7
FB-10655,TRX-13005,4,3,Dañado,SI,1,62,-81.7
FB-9708,TRX-19659,1,4,Lento,SI,No,32,-23.1
FB-11641,TRX-18345,2,3,Lento,SI,1,63,-52.8
FB-9938,TRX-11372,99,3,No volvería,N/A,1,62,-83.7
FB-8478,TRX-12494,4,5,No volvería,SI,Sí,81,72.9
FB-10026,TRX-10127,3,5,No volvería,N/A,0,61,-31.4
FB-10550,TRX-19724,2,1,Precio justo,N/A,No,26,-72.4
FB-11845,TRX-19716,2,5,Lento,N/A,1,29,-23.4
FB-10646,TRX-16060,1,1,N/A,SI,1,18,-24.0
FB-9420,TRX-17430,1,2,Excelente,N/A,No,61,-74.8
FB-9836,TRX-16215,5,2,Precio justo,SI,Sí,57,6.4
FB-10857,TRX-15250,3,3,N/A,SI,Sí,21,-79.6
FB-9786,TRX-17185,2,2,Lento,Maybe,Sí,59,-59.5
FB-8085,TRX-12895,2,5,Lento,Maybe,1,50,44.6
FB-8660,TRX-18334,4,5,Lento,N/A,Sí,19,-39.3
FB-9179,TRX-19635,1,5,Lento,Maybe,No,27,29.0
FB-10974,TRX-14576,4,4,Dañado,NO,1,31,-57.9
FB-8787,TRX-11587,1,5,Lento,SI,No,78,5.8
FB-9922,TRX-13805,1,3,No volvería,Maybe,Sí,44,-79.4
FB-9408,TRX-14871,4,3,Lento,NO,Sí,71,-91.4
FB-9794,TRX-18082,4,2,N/A,NO,0,46,10.0
FB-8950,TRX-15588,4,1,Excelente,N/A,Sí,25,55.7
FB-10079,TRX-10791,1,4,Dañado,SI,1,83,40.7
FB-8899,TRX-19242,3,1,Excelente,NO,No,67,54.6
FB-10407,TRX-18481,4,4,Excelente,Maybe,0,58,-3.1
FB-11723,TRX-18604,1,3,Excelente,SI,0,27,39.3
FB-10805,TRX-19499,4,3,Precio justo,Maybe,Sí,42,-83.7
FB-9389,TRX-18326,3,4,Lento,Maybe,Sí,43,67.0
FB-11775,TRX-16990,3,2,N/A,NO,No,43,-32.2
FB-10466,TRX-14673,5,5,Lento,N/A,0,29,74.8
FB-11495,TRX-15288,5,5,Excelente,SI,0,75,15.6
FB-11450,TRX-16292,3,1,Lento,N/A,No,43,-80.0
FB-10929,TRX-15219,4,3,Precio justo,NO,Sí,30,-16.2
FB-10690,TRX-12923,5,5,---,N/A,0,48,60.9
FB-9918,TRX-12346,1,3,Lento,NO,No,34,-51.5
FB-8537,TRX-10687,3,3,Lento,Maybe,1,32,-63.6
FB-11617,TRX-13451,4,3,Excelente,Maybe,0,39,-96.5
FB-9201,TRX-17053,1,5,Dañado,NO,Sí,33,37.7
FB-10961,TRX-18505,3,5,---,Maybe,No,50,-24.9
FB-10913,TRX-14558,3,5,Dañado,NO,1,58,-65.0
FB-9598,TRX-19423,4,4,Lento,SI,1,21,20.2
FB-11931,TRX-15150,4,5,---,Maybe,Sí,80,-71.2
FB-9707,TRX-11629,2,3,Excelente,Maybe,No,59,44.9
FB-11412,TRX-15690,4,3,Dañado,NO,0,58,16.6
FB-11855,TRX-14666,1,1,N/A,NO,Sí,24,-50.6
FB-10757,TRX-12713,5,2,---,Maybe,1,41,74.9
FB-10672,TRX-11942,4,4,Dañado,SI,0,61,11.8
FB-11008,TRX-14716,4,1,No volvería,Maybe,1,29,-74.2
FB-9475,TRX-14486,5,4,Dañado,NO,No,72,43.8
FB-11260,TRX-17973,5,4,N/A,SI,0,21,-37.1
FB-9934,TRX-17191,3,3,Precio justo,SI,Sí,20,55.0
FB-11275,TRX-13664,3,3,N/A,SI,1,43,-19.7
FB-11976,TRX-12774,5,3,---,N/A,Sí,76,-84.9
FB-11459,TRX-14726,5,3,No volvería,N/A,1,26,26.0
FB-8663,TRX-14250,5,1,Excelente,NO,0,63,-37.9
FB-10547,TRX-19931,1,2,N/A,Maybe,Sí,30,88.4
FB-8848,TRX-11738,2,2,No volvería,Maybe,Sí,22,66.0
FB-9156,TRX-13795,1,1,Dañado,N/A,1,70,-29.2
FB-10829,TRX-14565,2,2,No volvería,SI,No,78,-94.8
FB-11068,TRX-12310,3,5,Excelente,N/A,No,22,7.5
FB-8353,TRX-11572,5,5,Lento,Maybe,Sí,18,29.2
FB-10732,TRX-13388,1,5,---,NO,No,52,36.6
FB-9977,TRX-19046,5,3,Precio justo,Maybe,Sí,45,-30.1
FB-8528,TRX-18334,5,5,Lento,N/A,0,68,-71.7
FB-8709,TRX-12766,5,4,Excelente,NO,No,83,11.9
FB-8817,TRX-10448,1,4,Lento,SI,Sí,40,-2.5
FB-8640,TRX-19804,5,1,Precio justo,SI,Sí,50,98.8
FB-10481,TRX-10651,3,4,Excelente,NO,0,82,14.9
FB-10015,TRX-18844,2,1,Lento,SI,1,41,-63.7
FB-8413,TRX-18813,4,2,Precio justo,Maybe,0,26,-27.7
FB-11250,TRX-13197,3,4,No volvería,Maybe,1,80,6.3
FB-9703,TRX-10109,2,4,Lento,Maybe,Sí,52,67.5
FB-11862,TRX-18001,4,1,No volvería,NO,0,78,-3.8
FB-10022,TRX-10422,5,4,Dañado,N/A,1,33,60.1
FB-9243,TRX-16054,3,1,N/A,Maybe,0,40,-68.9
FB-8961,TRX-13328,4,4,No volvería,SI,No,79,-23.6
FB-8857,TRX-14617,4,3,No volvería,Maybe,No,61,3.8
FB-10280,TRX-19357,4,2,Dañado,Maybe,Sí,76,-95.3
FB-8192,TRX-16987,5,4,Excelente,NO,1,80,51.9
FB-8074,TRX-17288,2,2,N/A,SI,0,28,66.4
FB-9469,TRX-18534,2,4,Dañado,Maybe,1,25,-35.2
FB-11608,TRX-12067,3,4,N/A,SI,Sí,66,91.6
FB-9068,TRX-17435,5,3,N/A,NO,0,25,46.1
FB-9462,TRX-14832,2,5,No volvería,N/A,No,51,65.9
FB-10772,TRX-11795,3,5,Excelente,NO,1,49,31.0
FB-8649,TRX-11965,2,2,Lento,Maybe,1,82,63.9
FB-8715,TRX-17281,1,2,Precio justo,Maybe,1,80,96.6
FB-11391,TRX-17082,5,3,Excelente,SI,Sí,70,69.9
FB-11520,TRX-18081,1,1,N/A,Maybe,1,84,-5.3
FB-11663,TRX-14309,2,2,No volvería,NO,No,47,27.2
FB-10062,TRX-11423,2,5,Lento,NO,0,76,15.9
FB-8130,TRX-12241,1,3,Excelente,NO,0,42,1.7
FB-11304,TRX-14562,5,1,---,NO,Sí,50,54.0
FB-8260,TRX-11908,3,3,Precio justo,NO,Sí,33,-12.3
FB-9383,TRX-15795,4,5,N/A,Maybe,No,66,-38.1
FB-9763,TRX-11295,1,3,No volvería,SI,1,20,-91.6
FB-8466,TRX-13644,5,4,Dañado,Maybe,No,46,-82.4
FB-10529,TRX-11218,5,5,N/A,Maybe,Sí,31,-55.7
FB-8928,TRX-15359,4,1,Precio justo,SI,1,78,-69.2
FB-8494,TRX-12567,3,3,Precio justo,N/A,1,46,-94.3
FB-10301,TRX-18307,3,5,Precio justo,Maybe,Sí,38,39.2
FB-8917,TRX-15494,2,5,---,SI,1,23,52.1
FB-9992,TRX-14523,2,1,---,NO,No,41,-29.1
FB-9056,TRX-17429,1,5,---,NO,No,45,97.3
FB-9393,TRX-18402,3,1,---,NO,1,74,17.6
FB-11214,TRX-11213,1,5,Precio justo,NO,1,74,-80.0
FB-9455,TRX-15157,2,3,Lento,NO,1,39,-27.0
